"WM.Open","WM.High","WM.Low","WM.Close","WM.Volume","WM.WAP","WM.hasGaps","WM.Count","index","Orders","Position","holdingGrossReturn","X50PeriodSMA","upperBband2SD50PeriodsSMA","lowerBband2SD50PeriodsSMA","upperBband1SD50PeriodsSMA","lowerBband1SD50PeriodsSMA","X20PeriodSMA","upperBband2SD20PeriodsSMA","lowerBband2SD20PeriodsSMA","upperBband1SD20PeriodsSMA","lowerBband1SD20PeriodsSMA","X10PeriodSMA","upperBband2SD10PeriodsSMA","lowerBband2SD10PeriodsSMA","upperBband1SD10PeriodsSMA","lowerBband1SD10PeriodsSMA","X5PeriodSMA","upperBband2SD5PeriodsSMA","lowerBband2SD5PeriodsSMA","upperBband1SD5PeriodsSMA","lowerBband1SD5PeriodsSMA","SD20Days","SD10Days","SD5Days"
169.13,169.14,169.09,169.13,64,169.117,0,45,2414,0,0,1.11875764892667,169.23482,169.552803875858,168.916836124141,169.393811937929,169.07582806207,169.11875,169.289817084409,168.94768291559,169.204283542204,169.033216457795,169.1549,169.260441776879,169.049358223122,169.207670888439,169.102129111561,169.1496,169.271424463882,169.027775536119,169.210512231941,169.08868776806,0.085533542204826,0.052770888439234,0.0609122319407107
169.11,169.27,169.11,169.23,81,169.205,0,62,2415,0,0,1.11933979426455,169.22826,169.534450499592,168.922069500407,169.381355249796,169.075164750203,169.1245,169.299190704118,168.949809295882,169.211845352059,169.037154647941,169.165,169.268197760527,169.061802239473,169.216598880264,169.113401119737,169.1482,169.266550327418,169.029849672582,169.207375163709,169.089024836291,0.0873453520590271,0.0515988802634721,0.0591751637091071
169.22,169.33,169.21,169.25,84,169.259,0,68,2416,0,0,1.11969701981279,169.22518,169.526850367474,168.923509632525,169.376015183737,169.074344816262,169.14005,169.303600700331,168.976499299668,169.221825350165,169.058274649834,169.1795,169.291242760143,169.067757239857,169.235371380072,169.123628619928,169.1576,169.305150669263,169.010049330737,169.231375334632,169.083824665369,0.0817753501657829,0.0558713800716485,0.0737753346315634
169.12,169.15,168.99,169.02,108,169.061,0,95,2417,0,0,1.11838719280257,169.21808,169.518125395205,168.918034604795,169.368102697602,169.068057302397,169.1462,169.285162471268,169.007237528731,169.215681235634,169.076718764365,169.1677,169.30226778548,169.03313221452,169.23498389274,169.10041610726,169.1432,169.314841486827,168.971558513174,169.229020743413,169.057379256587,0.0694812356342517,0.0672838927398044,0.0858207434132273
169.01,169.05,168.9,169.03,356,168.953,0,274,2418,0,0,1.11767274170608,169.2091,169.513522169269,168.90467783073,169.361311084635,169.056888915365,169.1444,169.292564062693,168.996235937307,169.218482031346,169.070317968653,169.1408,169.325378318216,168.956221681784,169.233089159108,169.048510840892,169.119,169.359665743304,168.878334256696,169.239332871652,168.998667128348,0.0740820313464765,0.0922891591081415,0.120332871651927
169.99,170.35,169.24,169.72,322,169.987,0,81,2419,0,0,1.12451294942612,169.22348,169.59890492714,168.848055072859,169.41119246357,169.03576753643,169.18255,169.587468432331,168.777631567668,169.385009216166,168.980090783834,169.2213,169.789419744811,168.653180255189,169.505359872406,168.937240127594,169.293,170.105379221793,168.480620778208,169.699189610896,168.886810389104,0.202459216165936,0.284059872405641,0.406189610896188
169.75,169.84,169.54,169.74,79,169.69,0,47,2420,0,0,1.12254820891079,169.23306,169.630958440534,168.835161559465,169.432009220267,169.034110779733,169.2096,169.673122167754,168.746077832245,169.441361083877,168.977838916122,169.2691,169.909570278606,168.628629721394,169.589335139303,168.948864860697,169.39,170.263372772647,168.516627227354,169.826686386323,168.953313613677,0.231761083877338,0.320235139303048,0.43668638632318
169.74,169.92,169.69,169.8,457,169.77,0,69,2421,0,0,1.12307743194523,169.24298,169.668796572563,168.817163427437,169.455888286281,169.030071713718,169.23835,169.765078642811,168.711621357188,169.501714321405,168.974985678594,169.3249,170.036536267891,168.613263732109,169.680718133946,168.969081866055,169.4922,170.407511313161,168.576888686839,169.949855656581,169.03454434342,0.263364321405677,0.355818133945479,0.457655656580357
169.8,170.24,169.71,170.24,62,169.918,0,46,2422,0,0,1.12405649455893,169.25506,169.721438038829,168.788681961171,169.488249019414,169.021870980585,169.27755,169.882469646686,168.672630353313,169.580009823343,168.975090176656,169.4034,170.190173552061,168.616626447939,169.79678677603,169.01001322397,169.6636,170.492018493275,168.835181506725,170.077809246638,169.249390753363,0.302459823343269,0.393386776030353,0.414209246637493
170.26,170.32,169.97,170.04,82,170.155,0,49,2423,0,0,1.12562431779843,169.27276,169.80410278263,168.74141721737,169.538431391315,169.007088608685,169.33075,170.044032958542,168.617467041457,169.687391479271,168.974108520728,169.5115,170.388950979954,168.634049020046,169.950225489977,169.072774510023,169.904,170.269838762299,169.538161237702,170.086919381149,169.721080618851,0.356641479271329,0.438725489976997,0.182919381149181
170.04,170.04,169.81,169.92,107,169.892,0,70,2424,0,0,1.12388449707274,169.28402,169.843351888625,168.724688111375,169.563685944312,169.004354055687,169.37195,170.115863541948,168.628036458051,169.743906770974,168.999993229025,169.589,170.448304111218,168.729695888782,170.018652055609,169.159347944391,169.885,170.238960449768,169.531039550232,170.061980224884,169.708019775116,0.371956770974375,0.429652055608824,0.176980224884024
169.88,170.02,169.79,169.9,288,169.96,0,86,2425,0,0,1.124334336652,169.29332,169.881679939812,168.704960060188,169.587499969906,168.999140030094,169.41475,170.191525216418,168.637974783581,169.803137608209,169.02636239179,169.6645,170.506347307348,168.822652692652,170.085423653674,169.243576346326,169.939,170.218835666062,169.659164333939,170.078917833031,169.79908216697,0.388387608209282,0.420923653673944,0.139917833030673
169.93,170.03,169.9,169.9,63,169.965,0,48,2426,0,0,1.12436741309165,169.30248,169.918050117692,168.686909882307,169.610265058846,168.994694941154,169.4573,170.257585238623,168.657014761377,169.857442619311,169.057157380688,169.7351,170.54355996259,168.92664003741,170.139329981295,169.330870018705,169.978,170.184925107225,169.771074892775,170.081462553613,169.874537446388,0.400142619311508,0.404229981295026,0.103462553612406
169.91,170.29,169.91,170.06,76,170.138,0,58,2427,0,0,1.12551185790362,169.31368,169.968817367119,168.658542632881,169.641248683559,168.98611131644,169.50525,170.349061621531,168.661438378468,169.927155810765,169.083344189234,169.8428,170.529997723447,169.155602276553,170.186398861724,169.499201138276,170.022,170.256814820657,169.787185179344,170.139407410329,169.904592589672,0.421905810765739,0.343598861723635,0.117407410328311
170.06,170.18,170.01,170.16,73,170.106,0,44,2428,0,0,1.12530016868984,169.32408,170.012524901238,168.635635098762,169.668302450619,168.979857549381,169.54945,170.422880375618,168.676019624381,169.986165187809,169.11273481219,169.9581,170.261510905832,169.654689094168,170.109805452916,169.806394547084,170.0122,170.222020875987,169.802379124013,170.117110437994,169.907289562007,0.436715187809124,0.151705452915985,0.104910437993557
170.14,170.27,170.1,170.17,62,170.175,0,42,2429,0,0,1.12575662355704,169.33884,170.067629139461,168.610050860539,169.70323456973,168.974445430269,169.5991,170.497129867045,168.701070132954,170.048114933522,169.150085066477,169.9769,170.310104575132,169.643695424868,170.143502287566,169.810297712434,170.0688,170.268956938426,169.868643061574,170.168878469213,169.968721530787,0.449014933522613,0.166602287565995,0.100078469212913
170.15,170.16,170.04,170.16,70,170.102,0,48,2430,0,0,1.12527370753812,169.35518,170.115016254111,168.595343745889,169.735098127055,168.975261872944,169.6436,170.549037469142,168.738162530858,170.096318734571,169.190881265429,170.0181,170.289860433716,169.746339566284,170.153980216858,169.882219783142,170.0972,170.256243390306,169.938156609694,170.176721695153,170.017678304847,0.452718734571013,0.135880216857838,0.07952169515296
170.14,170.22,170.06,170.08,131,170.124,0,80,2431,0,0,1.12541924387259,169.37118,170.161419611298,168.580940388701,169.766299805649,168.97606019435,169.6892,170.594976689105,168.783423310894,170.142088344552,169.236311655447,170.0535,170.267769300959,169.839230699041,170.160634650479,169.946365349521,170.129,170.187991524815,170.070008475185,170.158495762408,170.099504237593,0.452888344552582,0.107134650479354,0.0294957624075105
170.11,170.11,169.97,170.02,69,170.034,0,55,2432,0,0,1.12482386795885,169.3859,170.197700945743,168.574099054256,169.791800472872,168.979999527128,169.73425,170.612764026488,168.855735973511,170.173507013244,169.294992986755,170.0651,170.258289486717,169.871910513284,170.161694743358,169.968505256642,170.1082,170.209495607013,170.006904392988,170.158847803506,170.057552196494,0.439257013244194,0.0965947433582423,0.0506478035061802
170.05,170.19,170.04,170.16,50,170.105,0,43,2433,0,0,1.12529355340191,169.40012,170.23702066121,168.563219338789,169.818570330605,168.981669669394,169.7858,170.621120953129,168.95047904687,170.203460476564,169.368139523435,170.0601,170.245374451078,169.874825548922,170.152737225539,169.967462774461,170.108,170.209321271212,170.006678728788,170.158660635606,170.057339364394,0.41766047656465,0.0926372255389576,0.0506606356059678
170.18,170.18,169.96,169.98,72,170.04,0,40,2434,0,0,1.12486355968644,169.4127,170.268954229842,168.556445770158,169.840827114921,168.984572885079,169.83195,170.611841078764,169.052058921235,170.221895539382,169.442004460617,170.0749,170.219723110495,169.930076889506,170.147311555247,170.002488444753,170.081,170.163194890352,169.998805109648,170.122097445176,170.039902554824,0.389945539382373,0.0724115552473041,0.0410974451760711
169.97,170.1,169.96,170.08,72,169.997,0,40,2435,0,0,1.12457910230543,169.42646,170.297890183605,168.555029816395,169.862175091802,168.990744908197,169.87155,170.595850744457,169.147249255543,170.233700372228,169.509399627771,170.0786,170.211800600599,169.945399399401,170.1452003003,170.0119996997,170.06,170.165669295446,169.954330704555,170.112834647723,170.007165352277,0.362150372228531,0.0666003002996233,0.0528346477228661
170.09,170.1,169.9,170.05,68,170.02,0,52,2436,0,0,1.12473125392783,169.44168,170.327633833044,168.555726166956,169.884656916522,168.998703083478,169.9096,170.576054689106,169.243145310893,170.242827344553,169.576372655447,170.0841,170.199852417781,169.968347582219,170.141976208891,170.026223791109,170.0392,170.119864738269,169.958535261731,170.079532369135,169.998867630866,0.333227344553075,0.0578762088906616,0.0403323691344717
170.09,170.13,170.04,170.13,46,170.088,0,39,2437,0,0,1.12518109350709,169.45868,170.361147948665,168.556212051335,169.909913974332,169.007446025667,169.96095,170.497750845163,169.424149154836,170.229350422581,169.692549577418,170.0791,170.188658507961,169.969541492039,170.133879253981,170.02432074602,170.05,170.140983514991,169.95901648501,170.095491757495,170.004508242505,0.26840042258183,0.0547792539805585,0.0454917574951673
170.13,170.38,170.12,170.36,74,170.211,0,57,2438,0,0,1.12599477392254,169.47904,170.402726753158,168.555353246842,169.940883376579,169.017196623421,170.02385,170.289881478153,169.757818521846,170.156865739076,169.890834260923,170.0896,170.227163561067,169.952036438934,170.158381780533,170.020818219467,170.0712,170.241278805264,169.901121194736,170.156239402632,169.986160597368,0.133015739076642,0.0687817805333184,0.0850394026319575
170.36,170.38,170.27,170.33,56,170.313,0,46,2439,0,0,1.12666953329144,169.50102,170.450896596926,168.551143403074,169.975958298463,169.026081701537,170.04015,170.335056425837,169.745243574163,170.187603212918,169.892696787081,170.1034,170.29579819819,169.91100180181,170.199599099095,170.007200900905,170.1258,170.393222512142,169.858377487859,170.259511256071,169.99208874393,0.147453212918538,0.0961990990948779,0.133711256070677
170.35,170.43,170.32,170.41,53,170.38,0,44,2440,0,0,1.12711275758277,169.52558,170.501760987735,168.549399012264,170.013670493868,169.037489506132,170.07465,170.358308263631,169.790991736368,170.216479131815,169.932820868184,170.1312,170.391170596628,169.871229403372,170.261185298314,170.001214701686,170.2024,170.502741805282,169.902058194718,170.352570902641,170.052229097359,0.14182913181564,0.12998529831399,0.150170902640952
170.44,170.49,170.42,170.44,50,170.454,0,46,2441,0,0,1.12760228888962,169.55254,170.55551347392,168.549566526079,170.05402673696,169.05105326304,170.10885,170.402608422051,169.815091577948,170.255729211025,169.961970788974,170.1642,170.494401016218,169.833998983783,170.329300508109,169.999099491891,170.2892,170.576544392672,170.001855607328,170.432872196336,170.145527803664,0.146879211025859,0.165100508108781,0.143672196335966
170.4,170.54,170.38,170.51,93,170.482,0,64,2442,0,0,1.12778751695168,169.58094,170.607362231614,168.554517768386,170.094151115807,169.067728884193,170.13705,170.460455871769,169.813644128231,170.298752935884,169.975347064115,170.209,170.579763776248,169.838236223752,170.394381888124,170.023618111876,170.368,170.587567757196,170.148432242804,170.477783878598,170.258216121402,0.161702935884554,0.185381888124067,0.109783878597905
170.53,170.67,170.5,170.63,90,170.61,0,63,2443,0,0,1.12863427380677,169.61244,170.666768234528,168.558111765472,170.139604117264,169.085275882736,170.1598,170.546368493284,169.773231506715,170.353084246642,169.966515753358,170.2595,170.698580098995,169.820419901005,170.479040049498,170.039959950503,170.4478,170.672042725635,170.223557274366,170.559921362817,170.335678637183,0.19328424664209,0.219540049497429,0.112121362817271
170.63,170.63,170.39,170.4,59,170.5,0,50,2444,0,0,1.12790659213442,169.64138,170.712336535256,168.570423464743,170.176858267628,169.105901732372,170.1902,170.5836605444,169.796739455599,170.3869302722,169.993469727799,170.3055,170.738720754607,169.872279245393,170.522110377304,170.088889622697,170.4852,170.652067612196,170.318332387804,170.568633806098,170.401766193902,0.19673027220029,0.216610377303478,0.0834338060980138
170.39,170.41,170.27,170.31,89,170.325,0,60,2445,0,0,1.1267489167466,169.66608,170.742086360652,168.590073639348,170.204083180326,169.128076819674,170.20845,170.590651641462,169.826248358537,170.399550820731,170.017349179268,170.3383,170.71349186203,169.96310813797,170.525895931015,170.150704068985,170.4742,170.678740460545,170.269659539455,170.576470230273,170.371929769728,0.19110082073139,0.187595931014864,0.102270230272556
170.34,170.37,170.19,170.2,30,170.31,0,25,2446,0,0,1.12664968742765,169.69332,170.764074716858,168.622565283142,170.228697358429,169.157942641571,170.2257,170.59246801789,169.858931982109,170.409084008945,170.042315991054,170.3673,170.671205029025,170.063394970975,170.519252514513,170.215347485488,170.4454,170.698862423251,170.19193757675,170.572131211625,170.318668788375,0.18338400894528,0.151952514512487,0.126731211625241
170.2,170.23,170.07,170.1,33,170.168,0,29,2447,0,0,1.12571031654153,169.71792,170.774266096655,168.661573903345,170.246093048327,169.189746951672,170.2272,170.59270101159,169.861698988409,170.409950505795,170.044449494204,170.3753,170.649265204603,170.101334795397,170.512282602302,170.238317397698,170.3826,170.72920525097,170.03599474903,170.555902625485,170.209297374515,0.182750505795255,0.136982602301656,0.17330262548502
170.1,170.11,170.05,170.05,27,170.083,0,24,2448,0,0,1.12514801706744,169.7398,170.779713418688,168.699886581312,170.259756709344,169.219843290656,170.22605,170.593297213453,169.858802786546,170.409673606726,170.042426393273,170.3625,170.6792084183,170.0457915817,170.52085420915,170.20414579085,170.2772,170.597572907719,169.956827092282,170.437386453859,170.117013546141,0.183623606726828,0.158354209150109,0.160186453859244
170.06,170.22,170.06,170.2,39,170.148,0,35,2449,0,0,1.12557801078292,169.75828,170.793610809008,168.722949190992,170.275945404504,169.240614595496,170.2247,170.592934536245,169.856465463754,170.408817268123,170.040582731877,170.346,170.69017179173,170.001828208271,170.518085895865,170.173914104135,170.2068,170.418721683648,169.994878316353,170.312760841824,170.100839158176,0.184117268122936,0.1720858958647,0.105960841823758
170.19,170.22,170.11,170.11,43,170.163,0,35,2450,0,0,1.12567724010188,169.77856,170.804863385148,168.752256614851,170.291711692574,169.265408307426,170.22775,170.592701258461,169.862798741538,170.41022562923,170.045274370769,170.3243,170.685868250819,169.962731749182,170.505084125409,170.143515874591,170.1744,170.340560163698,170.008239836303,170.257480081849,170.091319918151,0.18247562923075,0.180784125409287,0.0830800818487813
170.12,170.17,170.06,170.09,32,170.113,0,28,2451,0,0,1.12534647570536,169.79692,170.813411030306,168.780428969693,170.305165515153,169.288674484846,170.2272,170.592842102838,169.861557897161,170.410021051419,170.04437894858,170.2902,170.661589941825,169.918810058175,170.475894970913,170.104505029088,170.135,170.207318738927,170.062681261073,170.171159369464,170.098840630537,0.182821051419429,0.185694970912577,0.036159369463533
170.13,170.27,170.11,170.26,60,170.164,0,46,2452,0,0,1.12568385538981,169.81752,170.820838106513,168.814201893487,170.319179053256,169.315860946743,170.2337,170.589366964271,169.878033035729,170.411533482135,170.055866517864,170.2584,170.610770007552,169.906029992448,170.434585003776,170.082214996224,170.1342,170.204760612242,170.063639387758,170.169480306121,170.098919693879,0.177833482135455,0.176185003776021,0.0352803061211207
170.24,170.27,170.2,170.2,29,170.244,0,22,2453,0,0,1.12621307842424,169.84058,170.828626688973,168.852533311026,170.334603344487,169.346556655513,170.24065,170.591122327911,169.890177672088,170.415886163955,170.065413836044,170.2218,170.473513770426,169.970086229574,170.347656885213,170.095943114787,170.1664,170.2624687254,170.0703312746,170.2144343627,170.1183656373,0.17523616395566,0.125856885213148,0.0480343627000508
170.25,170.28,170.23,170.24,21,170.249,0,19,2454,0,0,1.12624615486389,169.8642,170.833143291447,168.895256708552,170.348671645723,169.379728354276,170.2511,170.588605337189,169.91359466281,170.419852668595,170.082347331405,170.1967,170.359459672865,170.033940327135,170.278079836433,170.115320163568,170.1866,170.303532459138,170.069667540863,170.245066229569,170.128133770431,0.168752668594884,0.0813798364324819,0.0584662295688706
170.27,170.29,170.15,170.22,31,170.222,0,25,2455,0,0,1.12606754208977,169.88656,170.835288228004,168.937831771995,170.360924114002,169.412195885998,170.26235,170.578518026613,169.946181973386,170.420434013306,170.104265986693,170.1864,170.32419598446,170.04860401554,170.25529799223,170.11750200777,170.1984,170.315332459138,170.081467540863,170.256866229569,170.139933770431,0.158084013306717,0.0688979922300603,0.0584662295688734
170.2,170.22,170.05,170.06,45,170.132,0,33,2456,0,0,1.12547216617603,169.90692,170.831359584454,168.982480415545,170.369139792227,169.444700207773,170.26795,170.569682174723,169.966217825276,170.418816087361,170.117083912638,170.1686,170.278623027893,170.058576972107,170.223611513946,170.113588486054,170.2022,170.305721978343,170.098678021657,170.253960989172,170.150439010829,0.150866087361573,0.0550115139463248,0.0517609891713831
170.06,170.06,169.94,169.99,21,170.004,0,18,2457,0,0,1.12462540932094,169.92342,170.823971041285,169.022868958715,170.373695520642,169.473144479357,170.26375,170.578103388134,169.949396611865,170.420926694067,170.106573305932,170.1522,170.303695654503,170.000704345497,170.227947827252,170.076452172749,170.1702,170.378576582178,169.961823417823,170.274388291089,170.066011708912,0.157176694067204,0.0757478272515698,0.104188291088782
170.02,170.02,169.92,169.93,27,169.96,0,22,2458,0,0,1.124334336652,169.93818,170.8157047833,169.0606552167,170.37694239165,169.49941760835,170.2512,170.59324253352,169.90915746648,170.42222126676,170.08017873324,170.1399,170.33112865894,169.94867134106,170.23551432947,170.04428567053,170.1134,170.370357584049,169.856442415952,170.241878792024,169.984921207976,0.171021266760046,0.0956143294700118,0.12847879202421
169.95,170,169.93,169.94,31,169.97,0,23,2459,0,0,1.12440048953131,169.95394,170.803904936612,169.103975063388,170.378922468306,169.528957531694,170.23405,170.596813936581,169.871286063418,170.41543196829,170.052668031709,170.1221,170.341098630133,169.903101369867,170.231599315066,170.012600684934,170.0576,170.287023625636,169.828176374364,170.172311812818,169.942888187182,0.181381968290823,0.109499315066351,0.114711812818039
169.95,170.06,169.93,169.98,54,169.982,0,37,2460,0,0,1.12447987298647,169.96934,170.791896950202,169.146783049797,170.380618475101,169.558061524899,170.21415,170.58673599855,169.841564001449,170.400442999275,170.027857000724,170.104,170.337419031882,169.870580968119,170.220709515941,169.987290484059,170.0096,170.15032384304,169.86887615696,170.07996192152,169.93923807848,0.186292999275196,0.116709515940694,0.0703619215200961
169.97,170.02,169.97,169.99,21,169.993,0,19,2461,0,0,1.12455264115371,169.98496,170.777946909329,169.191973090671,170.381453454664,169.588466545335,170.1911,170.558208129775,169.823991870224,170.374654064887,170.007545935112,170.092,170.335483971638,169.848516028362,170.213741985819,169.970258014181,169.9818,170.016911251758,169.946688748242,169.999355625879,169.964244374121,0.183554064887822,0.121741985818826,0.0175556258788967
169.99,170.04,169.96,170.04,64,169.997,0,31,2462,0,0,1.12457910230543,170.00224,170.756142777254,169.248337222746,170.379191388627,169.625288611373,170.16685,170.516719313947,169.816980686052,170.341784656973,169.991915343026,170.0753,170.319742313122,169.830857686878,170.197521156561,169.953078843439,169.9804,170.011403225639,169.949396774362,169.99590161282,169.964898387181,0.174934656973759,0.122221156561011,0.0155016128193169
170.06,170.1,170.01,170.1,55,170.036,0,41,2463,0,0,1.12483709853471,170.02148,170.726188738792,169.316771261207,170.373834369396,169.669125630604,170.13815,170.423108556543,169.853191443456,170.280629278271,169.995670721728,170.0545,170.2686655642,169.840334435801,170.1615827821,169.9474172179,169.9956,170.045411645225,169.945788354775,170.020505822613,169.970694177388,0.142479278271761,0.107082782099749,0.0249058226123945
170.13,170.15,170.05,170.06,288,170.113,0,139,2464,0,0,1.12534647570536,170.0414,170.696301643963,169.386498356037,170.368850821981,169.713949178018,170.1188,170.347257159406,169.890342840593,170.233028579703,170.004571420296,170.0409,170.213388840219,169.868411159781,170.127144420109,169.954655579891,170.0242,170.131525672605,169.916874327396,170.077862836302,169.970537163698,0.114228579703384,0.0862444201093631,0.0536628363022296
170.06,170.12,170.05,170.12,57,170.083,0,43,2465,0,0,1.12514801706744,170.05896,170.667787975436,169.450132024564,170.363373987718,169.754546012282,170.1067,170.313810547648,169.899589452351,170.210255273824,170.003144726175,170.027,170.149901948271,169.904098051729,170.088450974136,169.965549025865,170.0444,170.150018180253,169.938781819747,170.097209090127,169.991590909874,0.103555273824379,0.0614509741356653,0.0528090901266036
170.14,170.14,170.04,170.08,49,170.1,0,42,2466,0,0,1.12526047696226,170.07578,170.639175578576,169.512384421424,170.357477789288,169.794082210712,170.0962,170.279881188332,169.912518811667,170.188040594166,170.004359405833,170.0238,170.135727754477,169.911872245523,170.079763877239,169.967836122762,170.0658,170.162313211531,169.969286788469,170.114056605766,170.017543394235,0.0918405941664255,0.0559638772384056,0.0482566057654221
170.07,170.09,170.04,170.06,52,170.072,0,30,2467,0,0,1.12507524890021,170.096,170.577335048143,169.614664951856,170.336667524072,169.855332475928,170.0914,170.272175405872,169.910624594127,170.181787702936,170.001012297063,170.0306,170.145406891005,169.915793108995,170.088003445503,169.973196554498,170.0808,170.139916833474,170.021683166526,170.110358416737,170.051241583263,0.0903877029363241,0.0574034455024723,0.0295584167370293
170.03,170.04,169.97,170.02,65,170.014,0,46,2468,0,0,1.12469156220024,170.11722,170.468994809693,169.765445190307,170.293107404846,169.941332595153,170.08795,170.272004311206,169.903895688793,170.179977155603,169.995922844396,170.036,170.140681527608,169.931318472393,170.088340763804,169.983659236196,170.0764,170.152906208899,169.999893791102,170.114653104449,170.038146895551,0.0920271556032288,0.0523407638037063,0.0382531044491764
170,170,169.87,169.91,40,169.93,0,27,2469,0,0,1.12413587801409,170.11608,170.4699405375,169.7622194625,170.29301026875,169.93914973125,170.07705,170.271649156162,169.882450843838,170.174349578081,169.979750421919,170.032,170.150088479069,169.913911520931,170.091044239535,169.972955760466,170.0398,170.178540044688,169.901059955312,170.109170022344,169.970429977656,0.0972995780809794,0.0590442395346225,0.0693700223439443
169.89,170.01,169.85,169.97,71,169.937,0,47,2470,0,0,1.1241821850296,170.12102,170.457049272291,169.784990727708,170.289034636146,169.953005363854,170.06575,170.265512885757,169.865987114242,170.165631442878,169.965868557121,170.0275,170.156940677103,169.898059322897,170.092220338552,169.962779661449,170.0106,170.164506465102,169.856693534899,170.087553232551,169.93364676745,0.0998814428789376,0.0647203385515068,0.0769532325506807
169.99,170,169.91,169.91,64,169.955,0,50,2471,0,0,1.12430126021235,170.12472,170.448836391289,169.800603608711,170.286778195644,169.962661804355,170.05785,170.262189526536,169.853510473463,170.160019763268,169.955680236731,170.0237,170.159706699182,169.887693300819,170.091703349591,169.955696650409,169.9816,170.102352639723,169.860847360278,170.041976319862,169.921223680139,0.102169763268372,0.0680033495906988,0.060376319861347
169.99,170.06,169.97,170.03,68,170.008,0,47,2472,0,0,1.12465187047266,170.12652,170.446928983542,169.806111016457,170.286724491771,169.966315508229,170.05005,170.249171729497,169.850928270502,170.149610864748,169.950489135251,170.0248,170.160022614808,169.889577385192,170.092411307404,169.957188692596,169.9688,170.048089343547,169.889510656454,170.008444671773,169.929155328227,0.0995608647485208,0.0676113074040738,0.0396446717731401
170.11,170.11,169.89,169.96,292,169.986,0,117,2473,0,0,1.12450633413819,170.12314,170.445879804214,169.800400195785,170.284509902107,169.961770097892,170.03715,170.215736585221,169.858563414778,170.12644329261,169.947856707389,170.0198,170.156867055771,169.882732944229,170.088333527886,169.951266472115,169.9632,170.029402718978,169.896997281023,169.996301359489,169.930098640512,0.0892932926107155,0.068533527885582,0.0331013594886945
169.95,169.99,169.92,169.95,50,169.945,0,44,2474,0,0,1.12423510733305,170.1242,170.444177550233,169.804222449767,170.284188775116,169.964211224883,170.02195,170.17446087968,169.869439120319,170.09820543984,169.945694560159,170.003,170.130118492404,169.875881507596,170.066559246202,169.939440753798,169.9662,170.025922692505,169.906477307496,169.996061346253,169.936338653748,0.0762554398404672,0.0635592462020862,0.0298613462523031
169.97,170.08,169.96,170.05,79,170.025,0,57,2475,0,0,1.12476433036748,170.1255,170.443275238243,169.807724761756,170.284387619122,169.966612380878,170.0121,170.132215558394,169.891984441605,170.072157779197,169.952042220802,169.9972,170.112873102607,169.881526897393,170.055036551303,169.939363448697,169.9838,170.051791175898,169.915808824102,170.017795587949,169.949804412051,0.0600577791972455,0.0578365513033618,0.0339955879490292
170.04,170.16,170.03,170.12,50,170.109,0,43,2476,0,0,1.12532001455363,170.12838,170.442810587389,169.813949412611,170.285595293694,169.971164706305,170.01095,170.126589139249,169.89531086075,170.068769569624,169.953130430375,169.9981,170.117410798617,169.878789201383,170.057755399309,169.938444600692,170.0146,170.135947435078,169.893252564922,170.075273717539,169.953926282461,0.0578195696246419,0.0596553993085852,0.0606737175389871
170.14,170.15,170.08,170.09,60,170.117,0,44,2477,0,0,1.12537293685708,170.12796,170.442394240229,169.81352575977,170.285177120114,169.970742879885,170.0166,170.141482091759,169.891717908241,170.079041045879,169.95415895412,170.0026,170.136768053823,169.868431946177,170.069684026912,169.935515973089,170.0364,170.187367546182,169.885432453819,170.111883773091,169.96091622691,0.0624410458795017,0.0670840269115264,0.0754837730906482
170.07,170.07,169.96,170.05,226,170.017,0,105,2478,0,0,1.12471140806404,170.12618,170.442125665698,169.810234334302,170.284152832849,169.968207167151,170.01945,170.141462035644,169.897437964355,170.080456017822,169.958443982177,170.0029,170.137194700814,169.868605299186,170.070047350407,169.935752649593,170.0426,170.185551740109,169.899648259892,170.114075870054,169.971124129946,0.0610060178222285,0.0671473504068952,0.0714758700541677
170.05,170.06,169.89,169.92,66,169.986,0,48,2479,0,0,1.12450633413819,170.1224,170.440476874292,169.804323125708,170.281438437146,169.963361562854,170.02025,170.141101148112,169.899398851887,170.080675574056,169.959824425944,170.0085,170.133642585344,169.883357414656,170.071071292672,169.945928707328,170.0508,170.168174613951,169.93342538605,170.109487306975,169.992112693025,0.0604255740560218,0.0625712926721712,0.0586873069751906
169.93,169.97,169.84,169.84,68,169.917,0,51,2480,0,0,1.124049879271,170.1187,170.442006450948,169.795393549052,170.280353225474,169.957046774526,170.017,170.145440033109,169.88855996689,170.081220016554,169.952779983445,170.0065,170.137235526074,169.875764473926,170.071867763037,169.941132236963,170.0292,170.198554066972,169.859845933028,170.113877033486,169.944522966514,0.0642200165549306,0.0653677630368703,0.0846770334860644
169.82,169.93,169.82,169.93,36,169.876,0,31,2481,0,0,1.12377865246585,170.11374,170.444243835539,169.783236164461,170.278991917769,169.94848808223,170.01115,170.154037920744,169.868262079255,170.082593960372,169.939706039627,169.9986,170.150930634549,169.846269365451,170.074765317275,169.922434682725,169.9826,170.169482851006,169.795717148995,170.076041425503,169.889158574497,0.071443960372336,0.0761653172746988,0.0934414255028194
